row_id,text,label_true,label_pred,margin,hien_tuong,ghi_chu
10581,Ryder thì độc đáo.. nôn đến phần Negav xem sao đây,2,0,0.1322804217663406,teencode_ngoai_tu_dien,"""nôn"" theo nghĩa háo hức, không phải buồn nôn"
345,"Ủa HTH thẳng thắn vậy có gì sai ? Cuộc sống đâu sống vì tình thương hay gì được , nếu mà chọn miễn cưỡng khác gì bố thí cho các anh trai đó không , cmt thì phải suy nghĩ cho mà kĩ vào.",1,0,0.1301381750429837,phu_dinh,"câu hỏi tu từ với ""đâu"", ""không"" để bênh vực"
2074,Thật dzô nghĩa - Đức Phúc 🥹,0,2,0.1236716630669419,teencode_ngoai_tu_dien,"""dzô nghĩa"" là biến thể của vô nghĩa"
528,Nghĩ sao chấm Gin cao hơn Vũ Thịnh ?? Mấy con ngựa trong trường quay,0,1,0.1061628978853935,teencode_ngoai_tu_dien,"""mấy con ngựa"" là chửi khán giả trường quay"
8226,"ai ai cũng bảo quán quân là Rhyder or Quang Hùng nhưng sự thật bất ngờ đến bật ngửa, vị trí đó đã đc ưu ái cho THÁI TỬ vieon gì gì đó :)",1,2,0.0679225493712302,cham_biem,"""sự thật bất ngờ đến bật ngửa"" là mỉa mai kết quả"
9191,"30/06 mới coi tập này, trc đó thấy m.n bức xúc cho nhóm 10/10 mình cũng tò mò ,vì tl oi vài đoạn clip cut thấy nhóm nhảy qt ok , đến nay coi hẳn tập này thì mình hiểu ts nhóm đứng cuối..... Ko phải nhóm dở mà do mấy nhóm kia quá xuất sắc Nhưng theo cá nhân of mình Hạng 6 : nhóm Đức Phúc Hạng 5 : nhóm 10/10 Hạng 4 : nhóm Sóng Vỗ Xô Bờ Hạng 3 : nhóm Don't care Hạng 2 : nhóm Hút Hạng 1 : nhóm No Far ,No star",1,0,0.0650249777857225,ngu_canh_chuong_trinh,"tự xếp lại thứ hạng sáu đội, cần bối cảnh"
1187,"Có ai như mình, xem công bố kết quả mà khóc cạn nước mắt k. Huhu😢😢",2,0,0.0636608579257412,thuong_cam_tiec_nuoi,khóc khi xem công bố kết quả
11784,Chương trình này thấy ai top 1 là bị tế 😅😂😂,1,0,0.059467166042179,teencode_ngoai_tu_dien,"""bị tế"" là bị chỉ trích, tiếng lóng mạng"
12249,wean ít nói v trời mà lên sóng cũng ít nữa,1,0,0.0582010147129689,ngu_canh_chuong_trinh,"nhận xét thí sinh ít nói, không có từ đánh giá"
13299,"tui đang tự hỏi game vòng cuối. Nếu luật như vậy thì chỉ cần đặt từ đầu 1000đ thì chỉ từ hoà tới thắng, xác định ngay round 1 rồi. Đặt 0đ nghe đã vô lý rồi. Vì trong những trò đặt cược(bet) thì mình phải bỏ vốn ra thì mới gọi là bet, còn không bỏ vốn thì gọi là bỏ cuộc ở round đó rồi. Luật chương trình vô lý vãi. Game kiểu này có trong 1 bộ phim Alice in Borderland mọi người có thể tham khảo",0,1,0.0577686995389352,ngu_canh_chuong_trinh,"phân tích luật chơi, cần hiểu thể lệ"
3891,"thương team của rhyder quá, thức mấy đêm trông ai cũng uể oải",2,1,0.0527471087192079,thuong_cam_tiec_nuoi,"thương đội thức đêm, uể oải"
12281,Coi xong tập này hiểu hơn về các ảnh❤😢,2,1,0.0491321863190533,ten_rieng_va_emoji,cảm xúc nằm ở trái tim và mặt buồn đã bị xóa
19133,coi 5 tiếng mà tôi vẫn thấy nó it,1,2,0.0473600465875281,ngu_canh_chuong_trinh,"""coi 5 tiếng vẫn thấy ít"" là khen gián tiếp"
8104,Cũng là balad nma concept của team Hào Quang khác bọt hẳn với style sến rện của ĐP,1,0,0.0460785895426,teencode_ngoai_tu_dien,"""khác bọt"", ""sến rện"", ""nma"" là khẩu ngữ"
19901,Hóng Kim phút kim giờ quớ🎉,2,0,0.0454507386040831,teencode_ngoai_tu_dien,"""hóng"", ""quớ"" là khẩu ngữ mong chờ"
9954,No far no star xem xúc động thật sự,2,0,0.0424678372199748,ngu_canh_chuong_trinh,"tên bài tiếng Anh đứng trước từ ""xúc động"""
1028,Negav ích kỷ giành kêu gọi bình chọn cho mình tới hết giờ lun..tội mấy a chung nhóm.,0,1,0.0378069344544246,ten_rieng_va_emoji,"tên thí sinh là đặc trưng tích cực, lấn át ""ích kỷ"""
6247,Thấy tiếc cho nhóm 10/10 ghê í mình thấy ít nhất phải trong top 3,1,0,0.0323450170458303,thuong_cam_tiec_nuoi,tiếc cho nhóm bị xếp hạng thấp
910,Huhu sao Dương domic lượt vote thấp v. Xem vì Dương,0,1,0.014964522131185,thuong_cam_tiec_nuoi,buồn vì thí sinh ít lượt bình chọn
15163,Ráp thì hay rồi í . Mà chữ hát nếu tui ko đọc phần hiển thị chữ tui nghe ko kịp chữ,1,0,0.0062872684879754,vua_khen_vua_che,"khen phần rap, chê phần hát khó nghe"
1104,Nếu có người nên đi về thì là Erik Cảm giác mọi người đều xứng đáng trừ Erik,0,1,0.0027535427645076,ngu_canh_chuong_trinh,"""nên đi về"" nghĩa là nên bị loại"
